"","scenario","sector","technology","subsector","Units","USREP_region","year","invest","PercentChangeFromCPOL"
"1454","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","AK-HI","2025",0.0178922231507,-8.7638626689035e-08
"1455","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","AK-HI","2030",0.0136155835895421,0.000471932216366655
"1456","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","AK-HI","2035",0.0125107871018672,-0.000853752127429441
"1457","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","Appalachia","2020",0.29072312085152,-1.10533088604203e-06
"1458","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","Appalachia","2025",0.32494535848325,6.24198684380239e-05
"1459","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","Appalachia","2030",0.245359949614161,0.00061817877685777
"1460","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","Appalachia","2035",0.226250366137558,-0.00161479602701275
"1461","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","GulfCoast","2020",0.0257358102666,0
"1462","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","GulfCoast","2025",0.02917652263531,-1.94837894479383e-05
"1463","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","GulfCoast","2030",0.0217734607535643,0.000267075744823098
"1464","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","GulfCoast","2035",0.020613974190949,-0.00413540339968166
"1465","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","MidA","2020",0.22233362235276,5.45074491098418e-07
"1466","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","MidA","2025",0.24944735713805,5.7297188171157e-05
"1467","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","MidA","2030",0.187487171767126,0.000461844235825959
"1468","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","MidA","2035",0.171628783015299,-0.00111512379946443
"1469","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","Midcontinent","2020",0.12025613535409,0
"1470","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","Midcontinent","2025",0.13533091497936,-1.72969712908255e-06
"1471","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","Midcontinent","2030",0.10151820475923,0.00025520635917009
"1472","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","Midcontinent","2035",0.0929512341373426,-0.00364085414639603
"1473","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","Midwest","2020",0.22642094937783,-2.33609561695047e-08
"1474","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","Midwest","2025",0.25445214397283,2.36048617274776e-05
"1475","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","Midwest","2030",0.192246855687145,0.000575786996283689
"1476","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","Midwest","2035",0.178473421826236,-0.00353379906696338
"1477","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","NewEngland","2020",0.84330371984025,-1.72093234662718e-07
"1478","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","NewEngland","2025",0.95229508291957,0.000108871453784021
"1479","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","NewEngland","2030",0.726332300305142,0.000911414986462633
"1480","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","NewEngland","2035",0.68844653581989,-0.00158700619023178
"1481","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","PacificNorthwest","2020",0.02203906360548,0
"1482","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","PacificNorthwest","2025",0.02425906937408,-2.94596539718306e-07
"1483","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","PacificNorthwest","2030",0.0183580935517164,0.00017784637935736
"1484","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","PacificNorthwest","2035",0.0167820679421303,-0.00141139836264692
"1485","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","RockiesCentral","2020",0.03898791069525,0
"1486","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","RockiesCentral","2025",0.04346613460141,1.52036984846227e-06
"1487","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","RockiesCentral","2030",0.0328317833859077,0.000362037508772284
"1488","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","RockiesCentral","2035",0.0302943853808115,-0.0015582937720674
"1489","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","SouthAtlantic","2020",0.0421402440745,0
"1490","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","SouthAtlantic","2025",0.04755254286385,2.84728211843444e-05
"1491","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","SouthAtlantic","2030",0.0355134794051099,0.000257683281253973
"1492","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","SouthAtlantic","2035",0.0327109503388816,-0.00255683360793613
"1493","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","West","2020",0.03211630518753,-2.06152251824854e-07
"1494","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","West","2025",0.03487439246633,2.27334146030156e-05
"1495","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","West","2030",0.0267860145739523,0.000436346904843843
"1496","ExecRollback","resid heating","fuel furnace","refined liquids","Billions 1975$","West","2035",0.014910729983736,-0.00204604079824633
"1497","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","AK-HI","2020",0.000836385573365,0
"1498","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","AK-HI","2025",0.000978999150584,-1.37051412174571e-06
"1499","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","AK-HI","2030",0.000825295576703196,0.00468155879811594
"1500","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","AK-HI","2035",0.00115632698892576,-0.00318060694468703
"1501","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","Appalachia","2020",0.01757115854476,5.36508196247176e-06
"1502","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","Appalachia","2025",0.02064773464092,0.000507739072379998
"1503","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","Appalachia","2030",0.0167855806322601,0.00474416423585033
"1504","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","Appalachia","2035",0.0218915568762674,-0.00772509550906986
"1505","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","GulfCoast","2020",0.001472439761,0
"1506","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","GulfCoast","2025",0.00172035230304,-0.000128616021114691
"1507","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","GulfCoast","2030",0.00135570601490588,0.00232642427470164
"1508","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","GulfCoast","2035",0.00199633255969382,-0.0200858868731876
"1509","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","MidA","2020",0.01278510230444,4.05540910297653e-06
"1510","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","MidA","2025",0.01498011405293,0.000488020172818793
"1511","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","MidA","2030",0.0120000454299254,0.00384623566300446
"1512","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","MidA","2035",0.0150799919579376,-0.0055047323681654
"1513","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","Midcontinent","2020",0.00703400460462,0
"1514","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","Midcontinent","2025",0.00826587678118,-2.72725153935838e-05
"1515","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","Midcontinent","2030",0.00656659516020495,0.00204168135775507
"1516","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","Midcontinent","2035",0.00813683617862423,-0.0206366991549402
"1517","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","Midwest","2020",0.01407206650811,-6.57067241616183e-07
"1518","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","Midwest","2025",0.01684513110246,0.000238720477019339
"1519","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","Midwest","2030",0.0138384929464853,0.00410383733898301
"1520","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","Midwest","2035",0.0182089872426509,-0.0170257267669617
"1521","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","NewEngland","2020",0.0591976323399,-2.83067918493973e-06
"1522","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","NewEngland","2025",0.07390782142099,0.000717919048847104
"1523","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","NewEngland","2030",0.0630345884377772,0.00546956636055129
"1524","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","NewEngland","2035",0.086418523255734,-0.00558265797773916
"1525","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","PacificNorthwest","2020",0.00136454154048,0
"1526","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","PacificNorthwest","2025",0.00154700959143,0
"1527","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","PacificNorthwest","2030",0.00122627004122276,0.00147604708551308
"1528","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","PacificNorthwest","2035",0.0016032776150868,-0.00719260716245351
"1529","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","RockiesCentral","2020",0.0024127531085,0
"1530","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","RockiesCentral","2025",0.00281866032405,2.0061883280631e-05
"1531","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","RockiesCentral","2030",0.00227424747250048,0.00267464726451383
"1532","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","RockiesCentral","2035",0.00298665348363528,-0.00712485376544292
"1533","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","SouthAtlantic","2020",0.00228611591369,0
"1534","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","SouthAtlantic","2025",0.00265852764824,0.000227769641882647
"1535","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","SouthAtlantic","2030",0.0020841069041256,0.00223647008281791
"1536","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","SouthAtlantic","2035",0.00271975216838992,-0.0145472232530761
"1537","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","West","2020",0.00247377301974,-2.29012402530593e-06
"1538","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","West","2025",0.00281943357205,-2.40605196222266e-06
"1539","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","West","2030",0.00232687967386876,0.00258370951416698
"1540","ExecRollback","resid heating","fuel furnace hi-eff","refined liquids","Billions 1975$","West","2035",0.00175247206918992,-0.00953837824877513
"1541","ExecRollback","resid heating","gas furnace","gas","Billions 1975$","AK-HI","2020",0.03963386801851,-1.07418472006238e-07
"1542","ExecRollback","resid heating","gas furnace","gas","Billions 1975$","AK-HI","2025",0.03896630794533,1.18926224099702e-05
"1543","ExecRollback","resid heating","gas furnace","gas","Billions 1975$","AK-HI","2030",0.0307403342858545,0.00074210501057359
"1544","ExecRollback","resid heating","gas furnace","gas","Billions 1975$","AK-HI","2035",0.0249946414955582,0.00034961856484661
"1545","ExecRollback","resid heating","gas furnace","gas","Billions 1975$","Appalachia","2020",0.96742166470406,2.19164718151532e-07
"1546","ExecRollback","resid heating","gas furnace","gas","Billions 1975$","Appalachia","2025",0.98803802825069,5.68113467958042e-05
